type,format,identifier,references
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/415184.wav?1651384762,https://www.inaturalist.org/photos/415184
Sound,audio/mp4,https://static.inaturalist.org/sounds/98730.m4a?1590790920,https://www.inaturalist.org/photos/98730
Sound,audio/mp4,https://static.inaturalist.org/sounds/414680.m4a?1651367308,https://www.inaturalist.org/photos/414680
Sound,audio/mpeg,https://static.inaturalist.org/sounds/411419.mp3?1651308474,https://www.inaturalist.org/photos/411419
StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/191760252/original.jpg,https://www.inaturalist.org/photos/191760252
Sound,audio/mp4,https://static.inaturalist.org/sounds/411098.m4a?1651294381,https://www.inaturalist.org/photos/411098
Sound,audio/mp4,https://static.inaturalist.org/sounds/410072.m4a?1651262501,https://www.inaturalist.org/photos/410072
StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/191802791/original.jpg,https://www.inaturalist.org/photos/191802791
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/415183.wav?1651384738,https://www.inaturalist.org/photos/415183
Sound,audio/mp4,https://static.inaturalist.org/sounds/265949.m4a?1625176002,https://www.inaturalist.org/photos/265949
Sound,audio/mp4,https://static.inaturalist.org/sounds/421243.m4a?1651520208,https://www.inaturalist.org/photos/421243
Sound,audio/mp4,https://static.inaturalist.org/sounds/411775.m4a?1651319215,https://www.inaturalist.org/photos/411775
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/408695.wav?1651233906,https://www.inaturalist.org/photos/408695
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/412810.wav?1651337705,https://www.inaturalist.org/photos/412810
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/410694.wav?1651279507,https://www.inaturalist.org/photos/410694
Sound,audio/mp4,https://static.inaturalist.org/sounds/421651.m4a?1651528152,https://www.inaturalist.org/photos/421651
Sound,audio/mp4,https://static.inaturalist.org/sounds/417872.m4a?1651438883,https://www.inaturalist.org/photos/417872
Sound,audio/mp4,https://static.inaturalist.org/sounds/430441.m4a?1652028240,https://www.inaturalist.org/photos/430441
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/405648.wav?1650978717,https://www.inaturalist.org/photos/405648
StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/192995071/original.jpeg,https://www.inaturalist.org/photos/192995071
Sound,audio/mpeg,https://static.inaturalist.org/sounds/426314.mp3?1651769883,https://www.inaturalist.org/photos/426314
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/434185.wav?1652279440,https://www.inaturalist.org/photos/434185
Sound,audio/mp4,https://static.inaturalist.org/sounds/411096.m4a?1651294117,https://www.inaturalist.org/photos/411096
Sound,audio/mp4,https://static.inaturalist.org/sounds/420625.m4a?1651508462,https://www.inaturalist.org/photos/420625
Sound,audio/mp4,https://static.inaturalist.org/sounds/418202.m4a?1651445029,https://www.inaturalist.org/photos/418202
StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/194220886/original.jpeg,https://www.inaturalist.org/photos/194220886
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/422819.wav?1651556747,https://www.inaturalist.org/photos/422819
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/429149.wav?1651957183,https://www.inaturalist.org/photos/429149
Sound,audio/mp4,https://static.inaturalist.org/sounds/428414.m4a?1651918845,https://www.inaturalist.org/photos/428414
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/428350.wav?1651913330,https://www.inaturalist.org/photos/428350
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/423376.wav?1651587340,https://www.inaturalist.org/photos/423376
Sound,audio/mp4,https://static.inaturalist.org/sounds/421038.m4a?1651516996,https://www.inaturalist.org/photos/421038
Sound,audio/mp4,https://static.inaturalist.org/sounds/418648.m4a?1651453096,https://www.inaturalist.org/photos/418648
Sound,audio/mp4,https://static.inaturalist.org/sounds/412293.m4a?1651329101,https://www.inaturalist.org/photos/412293
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/415974.wav?1651410081,https://www.inaturalist.org/photos/415974
Sound,audio/mp4,https://static.inaturalist.org/sounds/419237.m4a?1651471419,https://www.inaturalist.org/photos/419237
Sound,audio/mp4,https://static.inaturalist.org/sounds/412474.m4a?1651331816,https://www.inaturalist.org/photos/412474
Sound,audio/mp4,https://static.inaturalist.org/sounds/409138.m4a?1651242177,https://www.inaturalist.org/photos/409138
Sound,audio/mp4,https://static.inaturalist.org/sounds/410813.m4a?1651283183,https://www.inaturalist.org/photos/410813
Sound,audio/mp4,https://static.inaturalist.org/sounds/410329.m4a?1651269080,https://www.inaturalist.org/photos/410329
Sound,audio/mp4,https://static.inaturalist.org/sounds/408947.m4a?1651239469,https://www.inaturalist.org/photos/408947
Sound,audio/mp4,https://static.inaturalist.org/sounds/408948.m4a?1651239475,https://www.inaturalist.org/photos/408948
Sound,audio/mp4,https://static.inaturalist.org/sounds/408949.m4a?1651239478,https://www.inaturalist.org/photos/408949
Sound,audio/mp4,https://static.inaturalist.org/sounds/411728.m4a?1651318055,https://www.inaturalist.org/photos/411728
StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/192154003/original.jpg,https://www.inaturalist.org/photos/192154003
Sound,audio/mp4,https://static.inaturalist.org/sounds/417670.m4a?1651435389,https://www.inaturalist.org/photos/417670
Sound,audio/vnd.wave,https://static.inaturalist.org/sounds/416734.wav?1651420061,https://www.inaturalist.org/photos/416734
Sound,audio/mp4,https://static.inaturalist.org/sounds/410932.m4a?1651285826,https://www.inaturalist.org/photos/410932
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC722058-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC722058-Tourterelle%20turque%20song%20la%20chapelle%20may%205%203562_3562.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QWNVSAPPFP/XC721905-duplja%C5%A1%20duplja%C5%A1i%20odli%C4%8Dno.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QWNVSAPPFP/ffts/XC721905-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719557-LS_55141%20Tambourine%20Dove%20song%20B%20Yellow-billed%20Turaco%20Grey-headed%20Nigrita.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719557-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719502-LS_59734%20Vinaceous%20Dove%20song%20A.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719502-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719043-LS_59935%20Afep%20Pigeon%20song%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719043-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HLDLDQFJEA/ffts/XC718116-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HLDLDQFJEA/XC718116-Pigeon_colombin_chant_h%C3%AAtraie_saint_yvi_08h07_17_03_2022_for_XC.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFRTVEHIZX/XC715267-220402_African%20Collared%20Dove_calls_1.2_OC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC715267-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC720864-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC720864-MVI_3645.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OHGEFOWNMD/ffts/XC720729-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OHGEFOWNMD/XC720729-peaceful%20dove%2007_33_31.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC718362-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FAMEEAPTYE/XC718362-1729tambo.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC716214-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC716214-Monday%20at%2017-36.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC715008-180512_1352%200530%20Stiffkey%20Col%20Dov%20SNS.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC715008-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC714612-09-04-2022%206e45%20Pomba%20amargosa%20BSB.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC714612-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC720862-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC720862-MVI_3644.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VQKRAEESLX/XC718379-Tourterelle%20des%20bois%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC718379-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNZWFBBLDQ/XC716249-Grzywacz%2C%20Puszcza%2C%2020220418.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNZWFBBLDQ/ffts/XC716249-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC716212-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC716212-Monday%20at%2017-29.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ORPKXJRFDZ/XC720941-juriti%20gemedeira.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ORPKXJRFDZ/ffts/XC720941-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FROVFAFTMA/XC717116-20200503-1128-%E5%8D%97%E6%B1%87%E4%B8%9C%E6%BB%A9-%E5%B1%B1%E6%96%91%E9%B8%A0song-00-ip7p.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FROVFAFTMA/ffts/XC717116-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC716210-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC716210-Monday%20at%2017-24.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC715059-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFRTVEHIZX/XC715059-220328_Dusky%20Turtle%20Dove_call_Raidah_OC.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC720791-Patagioenas%20cayennensis%20DCB%20268-5c.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC720791-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719559-LS_59917%20Tambourine%20Dove%20song%20B%20Kemp%20Longbill.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719559-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719504-LS_59585%20Vinaceous%20Dove%20bow-coo%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719504-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718271-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC718271-Pigeon%20biset%20dom%20plelan%20le%20grand%2056%20apr%2024%201231_3325.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/XC716754-220416_26%20Columba%20palumbus%20nest%20calling%2012.30%20O%20Terr%C3%B3n%2C%20Vilanova.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC716754-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC716295-200410_01_Woodpigeon_Norwich_9%20April%202020.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC716295-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC716196-Tuesday%20at%2006-52.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC716196-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC719579-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC719579-Ringduva_11.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC718138-Tourterelle%20turque%20song%20plelan%20le%20grand%2056%20apr%2024%201257_3327.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718138-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC714596-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC714596-190308_1708._1700_Coagri_Vinaceous%20Dove_NNWL.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FGHNKBQURB/ffts/XC721911-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FGHNKBQURB/XC721911-Leptotila%20conoveri%20VN%20La%20Tiendita%20HDA%20%2001102020.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC721533-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/XC721533-Woodpigeon%20Scrabo%201%20May%2022.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC720994-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC720994-Tourterelle%20des%20bois%20song%20briere%20may%201%20707_3494.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC720796-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC720796-Columbina%20talpacoti%20DCB%20268-10a.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC716209-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC716209-Monday%20at%2017-21.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC714607-09-04-2022%206e30%20Pomba%20amargosa%20BSB.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC714607-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC720992-Tourterelle%20des%20bois%20song%20briere%20may%201%20711_3495.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC720992-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC720794-Patagioenas%20cayennensis%20DCB%20268-8b.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC720794-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/XC719859-Collared%20Dove-%20April%202022.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/ffts/XC719859-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719499-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719499-LS_55359%20Mourning%20Dove%20call%20D.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC719480-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC719480-LS_59836%20Laughing%20Dove%20song%20A.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/XC716757-220416_28Columba%20pallumbus%20nesting%20call%20en%20tuja%2C%2012.30%20O%20Terr%C3%B3n%2C%20vilanova.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC716757-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/XC714498-Monday%20at%2017-32.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PGBIZBMUWM/ffts/XC714498-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TOKIKPVFMA/XC714407-Ringeltaube_20220410_0700_H%C3%A4gendorf_630385_243158_song.mp3,
